Seriation_Number	Assemblage	Parkin_Punctated	Barton/Kent/MPI	Painted	Fortune_Noded	Ranch_Incised	Walls_Engraved	Wallace_Incised	Rhodes_Incised	Vernon_Paul_Applique	Hull_Engraved
971	13-N-15	728	364	160	9	5	8	14	3	7	2
971	10-P-1	39	62	46	0	0	0	0	0	0	6
971	13-O-10	60	74	79	0	2	8	0	2	0	0

972	13-N-15	728	364	160	9	5	8	14	3	7	2
972	11-O-10	404	208	6	16	4	0	0	0	0	0
972	11-N-9	528	198	13	0	19	0	0	0	0	0

973	13-N-15	728	364	160	9	5	8	14	3	7	2
973	11-O-10	404	208	6	16	4	0	0	0	0	0
973	13-O-10	60	74	79	0	2	8	0	2	0	0

974	13-N-15	728	364	160	9	5	8	14	3	7	2
974	11-O-10	404	208	6	16	4	0	0	0	0	0
974	10-P-1	39	62	46	0	0	0	0	0	0	6

975	13-N-15	728	364	160	9	5	8	14	3	7	2
975	12-N-3	549	328	77	19	4	0	3	1	2	0
975	11-N-9	528	198	13	0	19	0	0	0	0	0

976	13-N-15	728	364	160	9	5	8	14	3	7	2
976	12-N-3	549	328	77	19	4	0	3	1	2	0
976	13-O-10	60	74	79	0	2	8	0	2	0	0

977	13-N-15	728	364	160	9	5	8	14	3	7	2
977	12-N-3	549	328	77	19	4	0	3	1	2	0
977	10-P-1	39	62	46	0	0	0	0	0	0	6

978	13-N-15	728	364	160	9	5	8	14	3	7	2
978	12-N-3	549	328	77	19	4	0	3	1	2	0
978	11-O-10	404	208	6	16	4	0	0	0	0	0

979	13-N-15	728	364	160	9	5	8	14	3	7	2
979	11-N-1	865	323	59	17	35	0	0	0	4	0
979	11-N-9	528	198	13	0	19	0	0	0	0	0

980	13-N-15	728	364	160	9	5	8	14	3	7	2
980	11-N-1	865	323	59	17	35	0	0	0	4	0
980	13-O-10	60	74	79	0	2	8	0	2	0	0

981	13-N-15	728	364	160	9	5	8	14	3	7	2
981	11-N-1	865	323	59	17	35	0	0	0	4	0
981	10-P-1	39	62	46	0	0	0	0	0	0	6

982	13-N-15	728	364	160	9	5	8	14	3	7	2
982	11-N-1	865	323	59	17	35	0	0	0	4	0
982	11-O-10	404	208	6	16	4	0	0	0	0	0

983	13-N-15	728	364	160	9	5	8	14	3	7	2
983	11-N-1	865	323	59	17	35	0	0	0	4	0
983	12-N-3	549	328	77	19	4	0	3	1	2	0

984	13-N-15	728	364	160	9	5	8	14	3	7	2
984	13-O-5	923	637	42	12	33	27	14	13	5	2
984	11-N-9	528	198	13	0	19	0	0	0	0	0

985	13-N-15	728	364	160	9	5	8	14	3	7	2
985	13-O-5	923	637	42	12	33	27	14	13	5	2
985	13-O-10	60	74	79	0	2	8	0	2	0	0

986	13-N-15	728	364	160	9	5	8	14	3	7	2
986	13-O-5	923	637	42	12	33	27	14	13	5	2
986	10-P-1	39	62	46	0	0	0	0	0	0	6

987	13-N-15	728	364	160	9	5	8	14	3	7	2
987	13-O-5	923	637	42	12	33	27	14	13	5	2
987	11-O-10	404	208	6	16	4	0	0	0	0	0

988	13-N-15	728	364	160	9	5	8	14	3	7	2
988	13-O-5	923	637	42	12	33	27	14	13	5	2
988	12-N-3	549	328	77	19	4	0	3	1	2	0

989	13-N-15	728	364	160	9	5	8	14	3	7	2
989	13-O-5	923	637	42	12	33	27	14	13	5	2
989	11-N-1	865	323	59	17	35	0	0	0	4	0

990	13-N-15	728	364	160	9	5	8	14	3	7	2
990	12-O-5	204	156	42	7	8	4	2	1	0	0
990	11-N-9	528	198	13	0	19	0	0	0	0	0

991	13-N-15	728	364	160	9	5	8	14	3	7	2
991	12-O-5	204	156	42	7	8	4	2	1	0	0
991	13-O-10	60	74	79	0	2	8	0	2	0	0

992	13-N-15	728	364	160	9	5	8	14	3	7	2
992	12-O-5	204	156	42	7	8	4	2	1	0	0
992	10-P-1	39	62	46	0	0	0	0	0	0	6

993	13-N-15	728	364	160	9	5	8	14	3	7	2
993	12-O-5	204	156	42	7	8	4	2	1	0	0
993	11-O-10	404	208	6	16	4	0	0	0	0	0

994	13-N-15	728	364	160	9	5	8	14	3	7	2
994	12-O-5	204	156	42	7	8	4	2	1	0	0
994	12-N-3	549	328	77	19	4	0	3	1	2	0

995	13-N-15	728	364	160	9	5	8	14	3	7	2
995	12-O-5	204	156	42	7	8	4	2	1	0	0
995	11-N-1	865	323	59	17	35	0	0	0	4	0

996	13-N-15	728	364	160	9	5	8	14	3	7	2
996	12-O-5	204	156	42	7	8	4	2	1	0	0
996	13-O-5	923	637	42	12	33	27	14	13	5	2

997	13-N-15	728	364	160	9	5	8	14	3	7	2
997	11-N-4	764	470	18	5	9	0	0	0	0	0
997	11-N-9	528	198	13	0	19	0	0	0	0	0

998	13-N-15	728	364	160	9	5	8	14	3	7	2
998	11-N-4	764	470	18	5	9	0	0	0	0	0
998	13-O-10	60	74	79	0	2	8	0	2	0	0

999	13-N-15	728	364	160	9	5	8	14	3	7	2
999	11-N-4	764	470	18	5	9	0	0	0	0	0
999	10-P-1	39	62	46	0	0	0	0	0	0	6

1000	13-N-15	728	364	160	9	5	8	14	3	7	2
1000	11-N-4	764	470	18	5	9	0	0	0	0	0
1000	11-O-10	404	208	6	16	4	0	0	0	0	0

1001	13-N-15	728	364	160	9	5	8	14	3	7	2
1001	11-N-4	764	470	18	5	9	0	0	0	0	0
1001	12-N-3	549	328	77	19	4	0	3	1	2	0

1002	13-N-15	728	364	160	9	5	8	14	3	7	2
1002	11-N-4	764	470	18	5	9	0	0	0	0	0
1002	11-N-1	865	323	59	17	35	0	0	0	4	0

1003	13-N-15	728	364	160	9	5	8	14	3	7	2
1003	11-N-4	764	470	18	5	9	0	0	0	0	0
1003	13-O-5	923	637	42	12	33	27	14	13	5	2

1004	13-N-15	728	364	160	9	5	8	14	3	7	2
1004	11-N-4	764	470	18	5	9	0	0	0	0	0
1004	12-O-5	204	156	42	7	8	4	2	1	0	0

1005	13-N-15	728	364	160	9	5	8	14	3	7	2
1005	13-N-5	35	11	33	0	0	0	0	0	0	0
1005	11-N-9	528	198	13	0	19	0	0	0	0	0

1006	13-N-15	728	364	160	9	5	8	14	3	7	2
1006	13-N-5	35	11	33	0	0	0	0	0	0	0
1006	13-O-10	60	74	79	0	2	8	0	2	0	0

1007	13-N-15	728	364	160	9	5	8	14	3	7	2
1007	13-N-5	35	11	33	0	0	0	0	0	0	0
1007	10-P-1	39	62	46	0	0	0	0	0	0	6

1008	13-N-15	728	364	160	9	5	8	14	3	7	2
1008	13-N-5	35	11	33	0	0	0	0	0	0	0
1008	11-O-10	404	208	6	16	4	0	0	0	0	0

1009	13-N-15	728	364	160	9	5	8	14	3	7	2
1009	13-N-5	35	11	33	0	0	0	0	0	0	0
1009	12-N-3	549	328	77	19	4	0	3	1	2	0

1010	13-N-15	728	364	160	9	5	8	14	3	7	2
1010	13-N-5	35	11	33	0	0	0	0	0	0	0
1010	11-N-1	865	323	59	17	35	0	0	0	4	0

1011	13-N-15	728	364	160	9	5	8	14	3	7	2
1011	13-N-5	35	11	33	0	0	0	0	0	0	0
1011	13-O-5	923	637	42	12	33	27	14	13	5	2

1012	13-N-15	728	364	160	9	5	8	14	3	7	2
1012	13-N-5	35	11	33	0	0	0	0	0	0	0
1012	12-O-5	204	156	42	7	8	4	2	1	0	0

1013	13-N-15	728	364	160	9	5	8	14	3	7	2
1013	13-N-5	35	11	33	0	0	0	0	0	0	0
1013	11-N-4	764	470	18	5	9	0	0	0	0	0

1014	13-N-15	728	364	160	9	5	8	14	3	7	2
1014	13-N-4	71	67	96	0	3	4	0	0	0	0
1014	11-N-9	528	198	13	0	19	0	0	0	0	0

1015	13-N-15	728	364	160	9	5	8	14	3	7	2
1015	13-N-4	71	67	96	0	3	4	0	0	0	0
1015	13-O-10	60	74	79	0	2	8	0	2	0	0

1016	13-N-15	728	364	160	9	5	8	14	3	7	2
1016	13-N-4	71	67	96	0	3	4	0	0	0	0
1016	10-P-1	39	62	46	0	0	0	0	0	0	6

1017	13-N-15	728	364	160	9	5	8	14	3	7	2
1017	13-N-4	71	67	96	0	3	4	0	0	0	0
1017	11-O-10	404	208	6	16	4	0	0	0	0	0

1018	13-N-15	728	364	160	9	5	8	14	3	7	2
1018	13-N-4	71	67	96	0	3	4	0	0	0	0
1018	12-N-3	549	328	77	19	4	0	3	1	2	0

1019	13-N-15	728	364	160	9	5	8	14	3	7	2
1019	13-N-4	71	67	96	0	3	4	0	0	0	0
1019	11-N-1	865	323	59	17	35	0	0	0	4	0

1020	13-N-15	728	364	160	9	5	8	14	3	7	2
1020	13-N-4	71	67	96	0	3	4	0	0	0	0
1020	13-O-5	923	637	42	12	33	27	14	13	5	2

1021	13-N-15	728	364	160	9	5	8	14	3	7	2
1021	13-N-4	71	67	96	0	3	4	0	0	0	0
1021	12-O-5	204	156	42	7	8	4	2	1	0	0

1022	13-N-15	728	364	160	9	5	8	14	3	7	2
1022	13-N-4	71	67	96	0	3	4	0	0	0	0
1022	11-N-4	764	470	18	5	9	0	0	0	0	0

1023	13-N-15	728	364	160	9	5	8	14	3	7	2
1023	13-N-4	71	67	96	0	3	4	0	0	0	0
1023	13-N-5	35	11	33	0	0	0	0	0	0	0

1024	13-N-15	728	364	160	9	5	8	14	3	7	2
1024	13-P-1	244	40	18	1	16	21	0	14	0	6
1024	11-N-9	528	198	13	0	19	0	0	0	0	0

1025	13-N-15	728	364	160	9	5	8	14	3	7	2
1025	13-P-1	244	40	18	1	16	21	0	14	0	6
1025	13-O-10	60	74	79	0	2	8	0	2	0	0

1026	13-N-15	728	364	160	9	5	8	14	3	7	2
1026	13-P-1	244	40	18	1	16	21	0	14	0	6
1026	10-P-1	39	62	46	0	0	0	0	0	0	6

1027	13-N-15	728	364	160	9	5	8	14	3	7	2
1027	13-P-1	244	40	18	1	16	21	0	14	0	6
1027	11-O-10	404	208	6	16	4	0	0	0	0	0

1028	13-N-15	728	364	160	9	5	8	14	3	7	2
1028	13-P-1	244	40	18	1	16	21	0	14	0	6
1028	12-N-3	549	328	77	19	4	0	3	1	2	0

1029	13-N-15	728	364	160	9	5	8	14	3	7	2
1029	13-P-1	244	40	18	1	16	21	0	14	0	6
1029	11-N-1	865	323	59	17	35	0	0	0	4	0

1030	13-N-15	728	364	160	9	5	8	14	3	7	2
1030	13-P-1	244	40	18	1	16	21	0	14	0	6
1030	13-O-5	923	637	42	12	33	27	14	13	5	2

1031	13-N-15	728	364	160	9	5	8	14	3	7	2
1031	13-P-1	244	40	18	1	16	21	0	14	0	6
1031	12-O-5	204	156	42	7	8	4	2	1	0	0

1032	13-N-15	728	364	160	9	5	8	14	3	7	2
1032	13-P-1	244	40	18	1	16	21	0	14	0	6
1032	11-N-4	764	470	18	5	9	0	0	0	0	0

1033	13-N-15	728	364	160	9	5	8	14	3	7	2
1033	13-P-1	244	40	18	1	16	21	0	14	0	6
1033	13-N-5	35	11	33	0	0	0	0	0	0	0

1034	13-N-15	728	364	160	9	5	8	14	3	7	2
1034	13-P-1	244	40	18	1	16	21	0	14	0	6
1034	13-N-4	71	67	96	0	3	4	0	0	0	0

1035	13-N-15	728	364	160	9	5	8	14	3	7	2
1035	13-O-7	590	498	67	10	21	19	12	8	7	1
1035	11-N-9	528	198	13	0	19	0	0	0	0	0

1036	13-N-15	728	364	160	9	5	8	14	3	7	2
1036	13-O-7	590	498	67	10	21	19	12	8	7	1
1036	13-O-10	60	74	79	0	2	8	0	2	0	0

1037	13-N-15	728	364	160	9	5	8	14	3	7	2
1037	13-O-7	590	498	67	10	21	19	12	8	7	1
1037	10-P-1	39	62	46	0	0	0	0	0	0	6

1038	13-N-15	728	364	160	9	5	8	14	3	7	2
1038	13-O-7	590	498	67	10	21	19	12	8	7	1
1038	11-O-10	404	208	6	16	4	0	0	0	0	0

1039	13-N-15	728	364	160	9	5	8	14	3	7	2
1039	13-O-7	590	498	67	10	21	19	12	8	7	1
1039	12-N-3	549	328	77	19	4	0	3	1	2	0

1040	13-N-15	728	364	160	9	5	8	14	3	7	2
1040	13-O-7	590	498	67	10	21	19	12	8	7	1
1040	11-N-1	865	323	59	17	35	0	0	0	4	0

1041	13-N-15	728	364	160	9	5	8	14	3	7	2
1041	13-O-7	590	498	67	10	21	19	12	8	7	1
1041	13-O-5	923	637	42	12	33	27	14	13	5	2

1042	13-N-15	728	364	160	9	5	8	14	3	7	2
1042	13-O-7	590	498	67	10	21	19	12	8	7	1
1042	12-O-5	204	156	42	7	8	4	2	1	0	0

1043	13-N-15	728	364	160	9	5	8	14	3	7	2
1043	13-O-7	590	498	67	10	21	19	12	8	7	1
1043	11-N-4	764	470	18	5	9	0	0	0	0	0

1044	13-N-15	728	364	160	9	5	8	14	3	7	2
1044	13-O-7	590	498	67	10	21	19	12	8	7	1
1044	13-N-5	35	11	33	0	0	0	0	0	0	0

1045	13-N-15	728	364	160	9	5	8	14	3	7	2
1045	13-O-7	590	498	67	10	21	19	12	8	7	1
1045	13-N-4	71	67	96	0	3	4	0	0	0	0

1046	13-N-15	728	364	160	9	5	8	14	3	7	2
1046	13-O-7	590	498	67	10	21	19	12	8	7	1
1046	13-P-1	244	40	18	1	16	21	0	14	0	6

1047	13-N-15	728	364	160	9	5	8	14	3	7	2
1047	13-P-10	30	15	12	0	12	12	0	7	2	1
1047	11-N-9	528	198	13	0	19	0	0	0	0	0

1048	13-N-15	728	364	160	9	5	8	14	3	7	2
1048	13-P-10	30	15	12	0	12	12	0	7	2	1
1048	13-O-10	60	74	79	0	2	8	0	2	0	0

1049	13-N-15	728	364	160	9	5	8	14	3	7	2
1049	13-P-10	30	15	12	0	12	12	0	7	2	1
1049	10-P-1	39	62	46	0	0	0	0	0	0	6

1050	13-N-15	728	364	160	9	5	8	14	3	7	2
1050	13-P-10	30	15	12	0	12	12	0	7	2	1
1050	11-O-10	404	208	6	16	4	0	0	0	0	0

1051	13-N-15	728	364	160	9	5	8	14	3	7	2
1051	13-P-10	30	15	12	0	12	12	0	7	2	1
1051	12-N-3	549	328	77	19	4	0	3	1	2	0

1052	13-N-15	728	364	160	9	5	8	14	3	7	2
1052	13-P-10	30	15	12	0	12	12	0	7	2	1
1052	11-N-1	865	323	59	17	35	0	0	0	4	0

1053	13-N-15	728	364	160	9	5	8	14	3	7	2
1053	13-P-10	30	15	12	0	12	12	0	7	2	1
1053	13-O-5	923	637	42	12	33	27	14	13	5	2

1054	13-N-15	728	364	160	9	5	8	14	3	7	2
1054	13-P-10	30	15	12	0	12	12	0	7	2	1
1054	12-O-5	204	156	42	7	8	4	2	1	0	0

1055	13-N-15	728	364	160	9	5	8	14	3	7	2
1055	13-P-10	30	15	12	0	12	12	0	7	2	1
1055	11-N-4	764	470	18	5	9	0	0	0	0	0

1056	13-N-15	728	364	160	9	5	8	14	3	7	2
1056	13-P-10	30	15	12	0	12	12	0	7	2	1
1056	13-N-5	35	11	33	0	0	0	0	0	0	0

1057	13-N-15	728	364	160	9	5	8	14	3	7	2
1057	13-P-10	30	15	12	0	12	12	0	7	2	1
1057	13-N-4	71	67	96	0	3	4	0	0	0	0

1058	13-N-15	728	364	160	9	5	8	14	3	7	2
1058	13-P-10	30	15	12	0	12	12	0	7	2	1
1058	13-P-1	244	40	18	1	16	21	0	14	0	6

1059	13-N-15	728	364	160	9	5	8	14	3	7	2
1059	13-P-10	30	15	12	0	12	12	0	7	2	1
1059	13-O-7	590	498	67	10	21	19	12	8	7	1

1060	13-N-15	728	364	160	9	5	8	14	3	7	2
1060	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1060	11-N-9	528	198	13	0	19	0	0	0	0	0

1061	13-N-15	728	364	160	9	5	8	14	3	7	2
1061	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1061	13-O-10	60	74	79	0	2	8	0	2	0	0

1062	13-N-15	728	364	160	9	5	8	14	3	7	2
1062	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1062	10-P-1	39	62	46	0	0	0	0	0	0	6

1063	13-N-15	728	364	160	9	5	8	14	3	7	2
1063	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1063	11-O-10	404	208	6	16	4	0	0	0	0	0

1064	13-N-15	728	364	160	9	5	8	14	3	7	2
1064	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1064	12-N-3	549	328	77	19	4	0	3	1	2	0

1065	13-N-15	728	364	160	9	5	8	14	3	7	2
1065	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1065	11-N-1	865	323	59	17	35	0	0	0	4	0

1066	13-N-15	728	364	160	9	5	8	14	3	7	2
1066	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1066	13-O-5	923	637	42	12	33	27	14	13	5	2

1067	13-N-15	728	364	160	9	5	8	14	3	7	2
1067	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1067	12-O-5	204	156	42	7	8	4	2	1	0	0

1068	13-N-15	728	364	160	9	5	8	14	3	7	2
1068	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1068	11-N-4	764	470	18	5	9	0	0	0	0	0

1069	13-N-15	728	364	160	9	5	8	14	3	7	2
1069	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1069	13-N-5	35	11	33	0	0	0	0	0	0	0

1070	13-N-15	728	364	160	9	5	8	14	3	7	2
1070	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1070	13-N-4	71	67	96	0	3	4	0	0	0	0

1071	13-N-15	728	364	160	9	5	8	14	3	7	2
1071	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1071	13-P-1	244	40	18	1	16	21	0	14	0	6

1072	13-N-15	728	364	160	9	5	8	14	3	7	2
1072	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1072	13-O-7	590	498	67	10	21	19	12	8	7	1

1073	13-N-15	728	364	160	9	5	8	14	3	7	2
1073	Holden_Lake	27	294	7	24	2	0	2	1	3	0
1073	13-P-10	30	15	12	0	12	12	0	7	2	1

1074	13-N-15	728	364	160	9	5	8	14	3	7	2
1074	13-O-11	35	65	24	0	0	2	0	1	0	1
1074	11-N-9	528	198	13	0	19	0	0	0	0	0

1075	13-N-15	728	364	160	9	5	8	14	3	7	2
1075	13-O-11	35	65	24	0	0	2	0	1	0	1
1075	13-O-10	60	74	79	0	2	8	0	2	0	0

1076	13-N-15	728	364	160	9	5	8	14	3	7	2
1076	13-O-11	35	65	24	0	0	2	0	1	0	1
1076	10-P-1	39	62	46	0	0	0	0	0	0	6

1077	13-N-15	728	364	160	9	5	8	14	3	7	2
1077	13-O-11	35	65	24	0	0	2	0	1	0	1
1077	11-O-10	404	208	6	16	4	0	0	0	0	0

1078	13-N-15	728	364	160	9	5	8	14	3	7	2
1078	13-O-11	35	65	24	0	0	2	0	1	0	1
1078	12-N-3	549	328	77	19	4	0	3	1	2	0

1079	13-N-15	728	364	160	9	5	8	14	3	7	2
1079	13-O-11	35	65	24	0	0	2	0	1	0	1
1079	11-N-1	865	323	59	17	35	0	0	0	4	0

1080	13-N-15	728	364	160	9	5	8	14	3	7	2
1080	13-O-11	35	65	24	0	0	2	0	1	0	1
1080	13-O-5	923	637	42	12	33	27	14	13	5	2

1081	13-N-15	728	364	160	9	5	8	14	3	7	2
1081	13-O-11	35	65	24	0	0	2	0	1	0	1
1081	12-O-5	204	156	42	7	8	4	2	1	0	0

1082	13-N-15	728	364	160	9	5	8	14	3	7	2
1082	13-O-11	35	65	24	0	0	2	0	1	0	1
1082	11-N-4	764	470	18	5	9	0	0	0	0	0

1083	13-N-15	728	364	160	9	5	8	14	3	7	2
1083	13-O-11	35	65	24	0	0	2	0	1	0	1
1083	13-N-5	35	11	33	0	0	0	0	0	0	0

1084	13-N-15	728	364	160	9	5	8	14	3	7	2
1084	13-O-11	35	65	24	0	0	2	0	1	0	1
1084	13-N-4	71	67	96	0	3	4	0	0	0	0

1085	13-N-15	728	364	160	9	5	8	14	3	7	2
1085	13-O-11	35	65	24	0	0	2	0	1	0	1
1085	13-P-1	244	40	18	1	16	21	0	14	0	6

1086	13-N-15	728	364	160	9	5	8	14	3	7	2
1086	13-O-11	35	65	24	0	0	2	0	1	0	1
1086	13-O-7	590	498	67	10	21	19	12	8	7	1

1087	13-N-15	728	364	160	9	5	8	14	3	7	2
1087	13-O-11	35	65	24	0	0	2	0	1	0	1
1087	13-P-10	30	15	12	0	12	12	0	7	2	1

1088	13-N-15	728	364	160	9	5	8	14	3	7	2
1088	13-O-11	35	65	24	0	0	2	0	1	0	1
1088	Holden_Lake	27	294	7	24	2	0	2	1	3	0

1089	13-N-15	728	364	160	9	5	8	14	3	7	2
1089	13-N-16	42	56	69	0	1	3	0	0	0	0
1089	11-N-9	528	198	13	0	19	0	0	0	0	0

1090	13-N-15	728	364	160	9	5	8	14	3	7	2
1090	13-N-16	42	56	69	0	1	3	0	0	0	0
1090	13-O-10	60	74	79	0	2	8	0	2	0	0

1091	13-N-15	728	364	160	9	5	8	14	3	7	2
1091	13-N-16	42	56	69	0	1	3	0	0	0	0
1091	10-P-1	39	62	46	0	0	0	0	0	0	6

1092	13-N-15	728	364	160	9	5	8	14	3	7	2
1092	13-N-16	42	56	69	0	1	3	0	0	0	0
1092	11-O-10	404	208	6	16	4	0	0	0	0	0

1093	13-N-15	728	364	160	9	5	8	14	3	7	2
1093	13-N-16	42	56	69	0	1	3	0	0	0	0
1093	12-N-3	549	328	77	19	4	0	3	1	2	0

1094	13-N-15	728	364	160	9	5	8	14	3	7	2
1094	13-N-16	42	56	69	0	1	3	0	0	0	0
1094	11-N-1	865	323	59	17	35	0	0	0	4	0

1095	13-N-15	728	364	160	9	5	8	14	3	7	2
1095	13-N-16	42	56	69	0	1	3	0	0	0	0
1095	13-O-5	923	637	42	12	33	27	14	13	5	2

1096	13-N-15	728	364	160	9	5	8	14	3	7	2
1096	13-N-16	42	56	69	0	1	3	0	0	0	0
1096	12-O-5	204	156	42	7	8	4	2	1	0	0

1097	13-N-15	728	364	160	9	5	8	14	3	7	2
1097	13-N-16	42	56	69	0	1	3	0	0	0	0
1097	11-N-4	764	470	18	5	9	0	0	0	0	0

1098	13-N-15	728	364	160	9	5	8	14	3	7	2
1098	13-N-16	42	56	69	0	1	3	0	0	0	0
1098	13-N-5	35	11	33	0	0	0	0	0	0	0

1099	13-N-15	728	364	160	9	5	8	14	3	7	2
1099	13-N-16	42	56	69	0	1	3	0	0	0	0
1099	13-N-4	71	67	96	0	3	4	0	0	0	0

1100	13-N-15	728	364	160	9	5	8	14	3	7	2
1100	13-N-16	42	56	69	0	1	3	0	0	0	0
1100	13-P-1	244	40	18	1	16	21	0	14	0	6

1101	13-N-15	728	364	160	9	5	8	14	3	7	2
1101	13-N-16	42	56	69	0	1	3	0	0	0	0
1101	13-O-7	590	498	67	10	21	19	12	8	7	1

1102	13-N-15	728	364	160	9	5	8	14	3	7	2
1102	13-N-16	42	56	69	0	1	3	0	0	0	0
1102	13-P-10	30	15	12	0	12	12	0	7	2	1

1103	13-N-15	728	364	160	9	5	8	14	3	7	2
1103	13-N-16	42	56	69	0	1	3	0	0	0	0
1103	Holden_Lake	27	294	7	24	2	0	2	1	3	0

1104	13-N-15	728	364	160	9	5	8	14	3	7	2
1104	13-N-16	42	56	69	0	1	3	0	0	0	0
1104	13-O-11	35	65	24	0	0	2	0	1	0	1

1105	13-N-15	728	364	160	9	5	8	14	3	7	2
1105	13-P-8	83	25	43	0	18	17	0	3	0	3
1105	11-N-9	528	198	13	0	19	0	0	0	0	0

1106	13-N-15	728	364	160	9	5	8	14	3	7	2
1106	13-P-8	83	25	43	0	18	17	0	3	0	3
1106	13-O-10	60	74	79	0	2	8	0	2	0	0

1107	13-N-15	728	364	160	9	5	8	14	3	7	2
1107	13-P-8	83	25	43	0	18	17	0	3	0	3
1107	10-P-1	39	62	46	0	0	0	0	0	0	6

1108	13-N-15	728	364	160	9	5	8	14	3	7	2
1108	13-P-8	83	25	43	0	18	17	0	3	0	3
1108	11-O-10	404	208	6	16	4	0	0	0	0	0

1109	13-N-15	728	364	160	9	5	8	14	3	7	2
1109	13-P-8	83	25	43	0	18	17	0	3	0	3
1109	12-N-3	549	328	77	19	4	0	3	1	2	0

1110	13-N-15	728	364	160	9	5	8	14	3	7	2
1110	13-P-8	83	25	43	0	18	17	0	3	0	3
1110	11-N-1	865	323	59	17	35	0	0	0	4	0

1111	13-N-15	728	364	160	9	5	8	14	3	7	2
1111	13-P-8	83	25	43	0	18	17	0	3	0	3
1111	13-O-5	923	637	42	12	33	27	14	13	5	2

1112	13-N-15	728	364	160	9	5	8	14	3	7	2
1112	13-P-8	83	25	43	0	18	17	0	3	0	3
1112	12-O-5	204	156	42	7	8	4	2	1	0	0

1113	13-N-15	728	364	160	9	5	8	14	3	7	2
1113	13-P-8	83	25	43	0	18	17	0	3	0	3
1113	11-N-4	764	470	18	5	9	0	0	0	0	0

1114	13-N-15	728	364	160	9	5	8	14	3	7	2
1114	13-P-8	83	25	43	0	18	17	0	3	0	3
1114	13-N-5	35	11	33	0	0	0	0	0	0	0

1115	13-N-15	728	364	160	9	5	8	14	3	7	2
1115	13-P-8	83	25	43	0	18	17	0	3	0	3
1115	13-N-4	71	67	96	0	3	4	0	0	0	0

1116	13-N-15	728	364	160	9	5	8	14	3	7	2
1116	13-P-8	83	25	43	0	18	17	0	3	0	3
1116	13-P-1	244	40	18	1	16	21	0	14	0	6

1117	13-N-15	728	364	160	9	5	8	14	3	7	2
1117	13-P-8	83	25	43	0	18	17	0	3	0	3
1117	13-O-7	590	498	67	10	21	19	12	8	7	1

1118	13-N-15	728	364	160	9	5	8	14	3	7	2
1118	13-P-8	83	25	43	0	18	17	0	3	0	3
1118	13-P-10	30	15	12	0	12	12	0	7	2	1

1119	13-N-15	728	364	160	9	5	8	14	3	7	2
1119	13-P-8	83	25	43	0	18	17	0	3	0	3
1119	Holden_Lake	27	294	7	24	2	0	2	1	3	0

1120	13-N-15	728	364	160	9	5	8	14	3	7	2
1120	13-P-8	83	25	43	0	18	17	0	3	0	3
1120	13-O-11	35	65	24	0	0	2	0	1	0	1

1121	13-N-15	728	364	160	9	5	8	14	3	7	2
1121	13-P-8	83	25	43	0	18	17	0	3	0	3
1121	13-N-16	42	56	69	0	1	3	0	0	0	0

1122	13-N-15	728	364	160	9	5	8	14	3	7	2
1122	13-N-21	426	69	105	4	4	0	1	4	1	0
1122	11-N-9	528	198	13	0	19	0	0	0	0	0

1123	13-N-15	728	364	160	9	5	8	14	3	7	2
1123	13-N-21	426	69	105	4	4	0	1	4	1	0
1123	13-O-10	60	74	79	0	2	8	0	2	0	0

1124	13-N-15	728	364	160	9	5	8	14	3	7	2
1124	13-N-21	426	69	105	4	4	0	1	4	1	0
1124	10-P-1	39	62	46	0	0	0	0	0	0	6

1125	13-N-15	728	364	160	9	5	8	14	3	7	2
1125	13-N-21	426	69	105	4	4	0	1	4	1	0
1125	11-O-10	404	208	6	16	4	0	0	0	0	0

1126	13-N-15	728	364	160	9	5	8	14	3	7	2
1126	13-N-21	426	69	105	4	4	0	1	4	1	0
1126	12-N-3	549	328	77	19	4	0	3	1	2	0

1127	13-N-15	728	364	160	9	5	8	14	3	7	2
1127	13-N-21	426	69	105	4	4	0	1	4	1	0
1127	11-N-1	865	323	59	17	35	0	0	0	4	0

1128	13-N-15	728	364	160	9	5	8	14	3	7	2
1128	13-N-21	426	69	105	4	4	0	1	4	1	0
1128	13-O-5	923	637	42	12	33	27	14	13	5	2

1129	13-N-15	728	364	160	9	5	8	14	3	7	2
